"PADDD_ID","GeoDataTyp","Region","Country","ISO3166","WDPAID","Location_K","PACODE","primarynam","allnames","EventType","EnactedPro","YearPAGaze","YearPADDD","Cause","Areaaffect","Size_Pre","Size_Post","IUCN_pre","IUCN_post","Reversal","YR_Reverse","Offset","Systemic","Sys_Code","Supporting","Sources","Map_Details","Map_Sources","Notes","Date_Add","Last_Update","AddedBy","isLatestVe","Data_Status","Peer_Reviewed","Study_Link","Off_Type","Off_Area","Off_Details","Off_Source","Rev_Type","Rev_Area","Rev_Details","Rev_Source","Legal_Type","Marine","Marine_ZID","X","X.1","X.2","X.3","X.4","X.5","X.6"
"KHM87F6CEF0","Polygon","Asia","Cambodia","KHM","68862","Y","unk","Virachey","National Park","Downgrade","Enacted","1993","2011","Industrial Agriculture","97.85","3325","3325","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 41, dated 14 March 2011 to designate the land as a sustainable use zone, and to grant it to Hong Anh Andong Meas Co., Ltd for Rubber","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHM8C8ABD50","Polygon","Asia","Cambodia","KHM","478405","Y","unk","Botum Sakor","National Park","Downgrade","Enacted","1993","2009","Industrial Agriculture","99.77","1352.5","1352.5","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 133 (Point C), dated 20 August 2009 to designate the land as sustainable use zone and to grant it to LYP Koh Kong SEZ Co., Ltd for Agriculture and agro-industrial crop investment.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHM8D9A12F5","Polygon","Asia","Cambodia","KHM","313447","Y","unk","Phnom Aural","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","14","2537.5","2537.5","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 64, dated 6 April 2011 to designate the land as a sustainable use zone, and to grant it to Reththy Kiri Sakor Co., Ltd for Agro-industrial crops. Nullified by sub-decree 16, Jan 2012, which granted the land to 99 Aphivath Kasekam","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHM9558F1DD","Polygon","Asia","Cambodia","KHM","68867","Y","unk","Beng Per","Wildlife Sanctuary","Downgrade","Enacted","1993","2010","Industrial Agriculture","80","2425","2425","unk","unk","N",NA,"unk","unk",NA,"A concession sold to Caoutchouc Mekong on 5/6/2010. The concession covers approximately 80 km2 of the protected area.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHM970B128C","Polygon","Asia","Cambodia","KHM","68869","Y","unk","Snoul","Wildlife Sanctuary","Downgrade","Enacted","1993","2009","Industrial Agriculture","65.25","750","750","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 173, Section D, dated 01 October 2009 to designate the land as a sustainable use zone and to grant it to Sovann Reachsey Co., Ltd for Agro-industrial crop, rubber; Sub-decree 05, dated 8 January 2010 to reclassify as state private land. This constitutes a downgrade of 65.25km2 of Snuol Wildlife Sanctuary, allowing the concessionaire to develop a rubber plantation.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.
Subedi, S.P. 2012. Report of the Special Rapporteur on the situation of human rights in Cambodia, Surya P. Subedi: Addendum: A human rights analysis of economic and other land concessions in Cambodia. United Nations General Assembly, Human Rights Council, twenty-first council. Report dated 10 October 2012. Retrieved from: http://cambodia.ohchr.org/EN/PagesFiles/Reports/Thematic-Reports.htm., Royal Government of Cambodia. 2009. Sub-decree No. 173 ANK. BK (Or. Nor. Kro. Bor. Kor)., Royal Government of Cambodia. 2010. Sub-decree No. 05 ANK. BK.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHM9F2213B8","Polygon","Asia","Cambodia","KHM","313447","Y","unk","Phnom Aural","Wildlife Sanctuary","Downgrade","Enacted","1993","2009","Industrial Agriculture","99.85","2537.5","2537.5","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 48, dated 30 March 2009, to reclassify from public state land of the assigned sustainable use zone of 9,985 ha to state private land; and to grant it to HLH Agriculture Cambodia","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMA02CE0EA","Polygon","Asia","Cambodia","KHM","313447","Y","unk","Phnom Aural","Wildlife Sanctuary","Downgrade","Enacted","1993","2010","Industrial Agriculture","85.91","2537.5","2537.5","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 09, dated 8 January 2010 to designate 2 areas within PA to be sustainable use zone and to grant one of them to Yellow Field for Agro-industrial crop","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMA5EA15DF","Polygon","Asia","Cambodia","KHM","68862","Y","unk","Virachey","National Park","Downgrade","Enacted","1993","2011","Industrial Agriculture","97.09","3325","3325","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 25, dated 9 Feb 2011, to designate as Sustainable use zone, granted to Try Pheap Import Export for Agro-industrial crop and rubber; Sub-decree 92, dated 20 May 2011, to reclassify to State private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMAE7ADADA","Polygon","Asia","Cambodia","KHM","68869","Y","unk","Snoul","Wildlife Sanctuary","Downgrade","Enacted","1993","2009","Industrial Agriculture","12.25","750","750","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 128, Section G, dated 13 August 2009 to designate the land as a sustainable use zone, and to grant it to Samnang Angkor for agro-industrial crop; Sub-Decree 183, to reclassify as state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMAEDBDA95","Polygon","Asia","Cambodia","KHM","478405","Y","unk","Botum Sakor","National Park","Downsize","Enacted","1993","2008","Industrialization","360","1712.5","1352.5","unk","unk","N",NA,"unk","unk",NA,"Royal Decree, 4/9/2008 to amend the Royal Decree of 11/1/1993, to excise 36,000 hectares from Botum Sakor National Park, and to reclassify the 36,000 hectares as state private land.","A. Marshall and S. Subedi, 2012. Report of the Special Rapporteur on the Situation of Human Rights in Cambodia, A Human Rights Analysis of Economic and Other Land Concessions in Cambodia, para. 195, UN Doc. A/HRC/21/63/Add.1 (Sept. 24, 2012). <br/><br/>","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMB0C03160","Polygon","Asia","Cambodia","KHM","61943","Y","unk","Kulen Promtep","Wildlife Sanctuary","Downgrade","Enacted","1993","2012","Industrial Agriculture","97","4025","4025","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 55, dated 11 April 2012, to designate the land as sustainable use zone, and to grant it to Se Hong Plantation for agro-industrial crop, Sub-decree 87, dated 7 June 2012, to reclassify the designated land as state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMB36D3EF6","Polygon","Asia","Cambodia","KHM","10121","Y","unk","Lomphat","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","94.7","2500","2500","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 68, dated 20 April 2011 to designate the land as a sustainable use zone, and to grant it to Hoang Ang Andong Meas Co., Ltd for Agro-industrial crop and rubber; Sub-decree 159, dated 18 July 2011, to reclassify as state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMC6EE503A","Polygon","Asia","Cambodia","KHM","68862","Y","unk","Virachey","National Park","Downgrade","Enacted","1993","2011","Industrial Agriculture","70.79","3325","3325","unk","unk","Y",2015,"unk","unk",NA,"Sub-decree 83, 19 May 2011, to designate SUZ, and to grant it to Fu Sheng Hai for Agro-industrial (rubber and other crop), natural tourism site, special economic zone and entertainment centre zone ; revoked by Sub-Decree No. 02 - Jan, 2015","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMC72BBCE6","Polygon","Asia","Cambodia","KHM","478405","Y","unk","Botum Sakor","National Park","Downgrade","Enacted","1993","2010","Industrial Agriculture","41","1352.5","1352.5","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 31, dated 12 March 2010, to designate the land as sustainable use zone, and to grant it to L.Y.P Group for Agricultural crop and agro-industrial crop; Sub-decree 38, dated 13 April 2010, to reclassify as state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMC7737E3C","Polygon","Asia","Cambodia","KHM","61943","Y","unk","Kulen Promtep","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","68.7","4025","4025","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 114, dated 15 June 2011 to designate the land as sustainable use zone and to grant it to Sery Mony Transportation and Construction for Agro-industrial crop and Rubber","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMC7C39D5F","Polygon","Asia","Cambodia","KHM","68867","Y","unk","Beng Per","Wildlife Sanctuary","Downgrade","Enacted","1993","2009","Industrial Agriculture","43.85","2425","2425","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 223, dated 12/16/2009 to designate as sustainable use zone; Sub-decree 20, dated 1/29/2010 to expropriate the area, and reclassify it as state private land, and to grant it to Bien Hiak for Rubber and agro-industrial crops.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMCA137E92","Polygon","Asia","Cambodia","KHM","478398","Y","238","Seima","Protected Forest","Downgrade","Enacted","2004","2011","Industrial Agriculture","48.68","2980","2980","unk","unk","N",NA,"unk","unk",NA,"ELC granted to Binh Phuoc Kratie Rubber 2","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMCB75DF50","Polygon","Asia","Cambodia","KHM","68862","Y","unk","Virachey","National Park","Downgrade","Enacted","1993","2011","Industrial Agriculture","99.36","3325","3325","unk","unk","Y",2015,"unk","unk",NA,"Sub-decree 84, 19 May 2011 to designate as SUZ, and to grant it to Jing Zhong Tian Co., Ltd for agro-industrial crop, eco-tourism, SEZ, and Enterntainment centre; Sub-Decree 244, dated 28 October 2011, reclassified to state private land.","ODC (Open Development Cambodia), 2015","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMD16568C1","Polygon","Asia","Cambodia","KHM","10120","Y","unk","Phnom Prich","Wildlife Sanctuary","Downgrade","Enacted","1993","2012","Industrial Agriculture","76.48","2225","2225","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 12, dated 20 January 2012 to designate the land as a sustainable use zone and to grant it to Master K Son Co., Ltd for rubber and sustainable wildlife hunting.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMD16E2F95","Polygon","Asia","Cambodia","KHM","10121","Y","unk","Lomphat","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","19.5","2500","2500","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 42, dated 14 March 2011, to designate the land as sustainable use zone, and to grant it to Mkok Pich for rubber. Sub-decree 87 dated 20 May 2011, to reclassify to state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMD562FF71","Polygon","Asia","Cambodia","KHM","68856","Y","unk","Preah Monivong (Bokor)","National Park","Downgrade","Enacted","1993","2011","Industrial Agriculture","67.18","1400","1400","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 31, dated 22 February 2011 to designate the land as sustainable use zone;  Sub-decree 88, dated 20 May 2011,   reclassify the designated land as state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013. Sub=Decree 31","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMD7E1872F","Polygon","Asia","Cambodia","KHM","10121","Y","unk","Lomphat","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","88.25","2500","2500","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 43, dated 14 March 2011 to designate the land as a sustainable use zone, and to grant it to Daun Penh Agrico Co., Ltd for Agro-industrial crop; Sub-decree 86, dated 20 May 2011, to reclassify to state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMD9EBE670","Polygon","Asia","Cambodia","KHM","478398","Y","238","Seima","Protected Forest","Downgrade","Enacted","2004","2011","Industrial Agriculture","49.4","2980","2980","unk","unk","N",NA,"unk","unk",NA,"ELC granted to Eastern Rubber  -rubber https://cambodia.opendevelopmentmekong.net/profiles/economic-land-concessions/?map_id=elc_od_309","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMDCD04843","Polygon","Asia","Cambodia","KHM","61943","Y","unk","Kulen Promtep","Wildlife Sanctuary","Downgrade","Enacted","1993","2012","Industrial Agriculture","91.29","4025","4025","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 40, dated 13 March 2012 to designate the land as sustainable use zone, and to grant it to Cambodia Blue Heaven for Agro-industrial crop; Sub-decree 82, dated 7 June 2012, to reclassify the designated land as state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHME1CC49F5","Polygon","Asia","Cambodia","KHM","68865","Y","unk","Phnom Samkos","Wildlife Sanctuary","Downgrade","Enacted","1994","2010","Industrial Agriculture","44.02","3337.5","3337.5","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 92, dated 5 August 2010, to designate the land as a sustainable use zone, and to grant it to MDS Import Export for Rubber","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHME2639723","Polygon","Asia","Cambodia","KHM","61943","Y","unk","Kulen Promtep","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","92.37","4025","4025","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 206, dated 7 September 2011 to designate the area to be sustainable use zone, and to grant it to Cambodia Dawn Plantation for Agro-industrial crop. Reclassified as state private land by Sub-decree 281 (Dec 13, 2011). ","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHME4BC890A","Polygon","Asia","Cambodia","KHM","68867","Y","unk","Beng Per","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","99.16","2425","2425","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 82, dated 19 May 2011 to designate the land as a sustainable use zone, and to grant it to Try Pheap Import & Export for Agro-indestrial crops and rubber; SD 25, Feb 9th 2011, to State Private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","admin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHME6B9B564","Polygon","Asia","Cambodia","KHM","10120","Y","unk","Phnom Prich","Wildlife Sanctuary","Downgrade","Enacted","1993","1995","Mining","52.717501","2225","2225","unk","unk","N",NA,"unk","unk",NA,"Part of a mining concession sold to Suntrading co., Ltd. The concession covers 52.72 km2 of the protected area. Part of the concession lies outside of the protected area.","Open Development Cambodia, 2013. Mining concessions granted in Cambodia between 1998-2012. Data obtained from www.opendevelopmentcambodia.net/downloads, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHME84BA9AD","Polygon","Asia","Cambodia","KHM","478405","Y","unk","Botum Sakor","National Park","Downgrade","Enacted","1993","2011","Infrastructure","91","1352.5","1352.5","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 178, dated 3 August 2011 to designate the land as sustainable use zone, and to grant it to Union Development Group for water reservoir and hydro power dam","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHME9B21784","Polygon","Asia","Cambodia","KHM","61943","Y","unk","Kulen Promtep","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","77","4025","4025","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 112, dated 14 June 2011 to designate 2 areas within the protected area as sustainable use zone, and to grant one of them to Data Rubber for agro-industrial crops.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
